match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament,elo_a_pre,elo_b_pre,elo_pred_a,elo_a_post,elo_b_post,a_matches_played,a_current_streak,a_days_since_last,a_win_rate_last5,a_set_margin_avg_last5,a_win_rate_last10,a_set_margin_avg_last10,b_matches_played,b_current_streak,b_days_since_last,b_win_rate_last5,b_set_margin_avg_last5,b_win_rate_last10,b_set_margin_avg_last10,h2h_matches_played,h2h_win_rate_a,competition_importance,stage_importance,match_importance,tournament_progress,elo_diff,matches_played_diff,current_streak_diff,days_since_last_diff,win_rate_last5_diff,set_margin_avg_last5_diff,win_rate_last10_diff,set_margin_avg_last10_diff
fivb_vis:11951,2021-06-24,women,Volleyball Nations League,VNL_WOMEN,other,USA,TUR,75,64,3,0,team_a,Fiera - Court 1,,True,fivb_vis,11951,1216,122,2024.021741599503,1847.8783724747716,0.7337949473643506,2032.5403032838437,1839.3598107904309,205,-1,4.0,0.8,1.4,0.9,2.1,101,-1,4.0,0.6,0.8,0.6,0.6,9,0.7777777777777778,3.0,1.0,3.0,0.9838709677419355,176.1433691247314,104,0,0.0,0.20000000000000007,0.5999999999999999,0.30000000000000004,1.5
fivb_vis:11952,2021-06-25,women,Volleyball Nations League,VNL_WOMEN,other,JPN,TUR,52,75,0,3,team_b,Fiera - Court 1,,True,fivb_vis,11952,1216,123,1792.2467991590702,1839.3598107904309,0.43261146612549334,1778.4032322430544,1853.2033777064466,179,-1,1.0,0.8,1.2,0.7,0.6,102,-2,1.0,0.4,-0.4,0.5,0.0,5,0.8,3.0,1.0,3.0,0.9919354838709677,-47.11301163136068,77,1,0.0,0.4,1.6,0.19999999999999996,0.6
fivb_vis:11953,2021-06-25,women,Volleyball Nations League,VNL_WOMEN,other,BRA,USA,95,101,1,3,team_b,Fiera - Court 1,,True,fivb_vis,11953,1216,124,1926.8893941715612,2032.5403032838437,0.3524754985043503,1915.610178219422,2043.8195192359829,176,7,1.0,1.0,2.6,0.9,2.3,206,1,1.0,0.8,1.4,0.9,2.1,15,0.4,3.0,1.0,3.0,1.0,-105.65090911228253,-30,6,0.0,0.19999999999999996,1.2000000000000002,0.0,0.19999999999999973
fivb_vis:11700,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,FRA,BGR,77,69,3,0,team_a,Fiera - Court 1,,True,fivb_vis,11700,1217,1,1798.488893704373,1635.3319181253905,0.718939457279441,1807.4828310714308,1626.3379807583326,95,-2,687.0,0.4,-0.4,0.5,0.3,102,4,131.0,0.8,1.6,0.6,0.3,5,0.4,3.0,1.0,3.0,0.008064516129032258,163.15697557898238,-7,-6,556.0,-0.4,-2.0,-0.09999999999999998,0.0
fivb_vis:11701,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,DEU,AUS,75,53,3,0,team_a,Fiera - Court 2,,True,fivb_vis,11701,1217,2,1548.7365402278333,1524.941745655597,0.5341900231222364,1563.6424594879218,1510.0358263955086,86,-2,698.0,0.2,-0.6,0.1,-1.3,125,-1,591.0,0.2,-1.8,0.2,-1.8,3,0.3333333333333333,3.0,1.0,3.0,0.016129032258064516,23.794794572236242,-39,-1,107.0,0.0,1.2000000000000002,-0.1,0.5
fivb_vis:11702,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,JPN,IRN,76,65,3,0,team_a,Fiera - Court 1,,True,fivb_vis,11702,1217,3,1695.6780903368215,1699.03367365305,0.49517107756958256,1711.832615854595,1682.8791481352766,136,1,591.0,0.8,0.8,0.7,0.7,145,-3,591.0,0.4,-0.4,0.4,-0.4,11,0.45454545454545453,3.0,1.0,3.0,0.024193548387096774,-3.3555833162286035,-9,4,0.0,0.4,1.2000000000000002,0.29999999999999993,1.1
fivb_vis:11703,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,SRB,SVN,108,95,3,1,team_a,Fiera - Court 2,,True,fivb_vis,11703,1217,4,1676.5199917438852,1493.1434836079336,0.741848808819972,1684.780829861646,1484.8826454901728,98,1,698.0,0.2,-1.0,0.5,-0.3,15,-2,978.0,0.2,-0.8,0.4,-0.2,0,,3.0,1.0,3.0,0.03225806451612903,183.37650813595155,83,3,-280.0,0.0,-0.19999999999999996,0.09999999999999998,-0.09999999999999998
fivb_vis:11704,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,NLD,RUS,86,93,1,3,team_b,Fiera - Court 1,,True,fivb_vis,11704,1217,5,1600.7014194922983,1811.605586834808,0.22898311973311386,1593.3739596608386,1818.9330466662677,18,-1,12.0,0.6,0.8,0.7,0.8,151,1,591.0,0.4,-0.4,0.4,-0.5,1,0.0,3.0,1.0,3.0,0.04032258064516129,-210.9041673425097,-133,-2,-579.0,0.19999999999999996,1.2000000000000002,0.29999999999999993,1.3
fivb_vis:11705,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,USA,CAN,76,61,3,0,team_a,Fiera - Court 2,,True,fivb_vis,11705,1217,6,1863.3509322120765,1694.7305157193018,0.7252504610450164,1872.142917458636,1685.9385304727423,184,4,591.0,0.8,1.2,0.9,1.8,146,3,502.0,0.6,0.6,0.6,0.3,12,0.6666666666666666,3.0,1.0,3.0,0.04838709677419355,168.62041649277467,38,1,89.0,0.20000000000000007,0.6,0.30000000000000004,1.5
fivb_vis:11706,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,POL,ITA,75,57,3,0,team_a,Fiera - Court 1,,True,fivb_vis,11706,1217,7,1910.5588705478976,1703.7146538081672,0.7668646307354177,1918.0192023643642,1696.2543219917006,146,2,591.0,0.8,2.2,0.8,1.8,133,-1,591.0,0.4,-0.4,0.5,0.0,9,0.6666666666666666,3.0,1.0,3.0,0.056451612903225805,206.84421673973043,13,3,0.0,0.4,2.6,0.30000000000000004,1.8
fivb_vis:11707,2021-05-28,men,Volleyball Nations League,VNL_MEN,other,BRA,ARG,82,69,3,0,team_a,Fiera - Court 2,,True,fivb_vis,11707,1217,8,1986.2769858123554,1699.9802750045758,0.8386281869991823,1991.4408838283816,1694.8163769885496,158,16,591.0,1.0,2.4,1.0,2.5,141,3,591.0,0.8,1.8,0.5,0.3,10,0.8,3.0,1.0,3.0,0.06451612903225806,286.2967108077796,17,13,0.0,0.19999999999999996,0.5999999999999999,0.5,2.2
fivb_vis:11708,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,DEU,FRA,103,111,2,3,team_b,Fiera - Court 1,,True,fivb_vis,11708,1217,9,1563.6424594879218,1807.4828310714308,0.19723628181613861,1557.3308984698053,1813.7943920895473,87,1,1.0,0.4,0.2,0.2,-0.7,96,1,1.0,0.6,0.6,0.6,0.8,5,0.4,3.0,1.0,3.0,0.07258064516129033,-243.84037158350907,-9,0,0.0,-0.19999999999999996,-0.39999999999999997,-0.39999999999999997,-1.5
fivb_vis:11709,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,IRN,RUS,79,95,1,3,team_b,Fiera - Court 2,,True,fivb_vis,11709,1217,10,1682.8791481352766,1818.9330466662677,0.3136329485640533,1672.8428937812268,1828.9693010203175,146,-4,1.0,0.2,-1.6,0.4,-0.5,152,2,1.0,0.6,0.4,0.4,-0.4,7,0.14285714285714285,3.0,1.0,3.0,0.08064516129032258,-136.0538985309911,-6,-6,0.0,-0.39999999999999997,-2.0,0.0,-0.09999999999999998
fivb_vis:11710,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,NLD,JPN,97,110,2,3,team_b,Fiera - Court 1,,True,fivb_vis,11710,1217,11,1593.3739596608386,1711.832615854595,0.33583674089375776,1582.6271839522383,1722.5793915631953,19,-2,1.0,0.6,0.8,0.6,0.4,137,2,1.0,0.8,1.0,0.8,1.2,0,,3.0,1.0,3.0,0.08870967741935484,-118.45865619375627,-118,-4,0.0,-0.20000000000000007,-0.19999999999999996,-0.20000000000000007,-0.7999999999999999
fivb_vis:11711,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,AUS,BGR,61,75,0,3,team_b,Fiera - Court 2,,True,fivb_vis,11711,1217,12,1510.0358263955086,1626.3379807583326,0.338611267813332,1499.200265825482,1637.1735413283593,126,-2,1.0,0.2,-1.8,0.2,-1.8,103,-1,1.0,0.8,1.6,0.6,0.2,4,0.25,3.0,1.0,3.0,0.0967741935483871,-116.30215436282401,23,-1,0.0,-0.6000000000000001,-3.4000000000000004,-0.39999999999999997,-2.0
fivb_vis:11712,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,POL,SRB,97,83,3,1,team_a,Fiera - Court 1,,True,fivb_vis,11712,1217,13,1918.0192023643642,1684.780829861646,0.7929217827413924,1924.6457053166396,1678.1543269093706,147,3,1.0,0.8,2.2,0.8,1.9,99,2,1.0,0.4,-0.4,0.5,-0.2,8,0.875,3.0,1.0,3.0,0.10483870967741936,233.23837250271822,48,1,0.0,0.4,2.6,0.30000000000000004,2.1
fivb_vis:11713,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,ITA,SVN,57,75,0,3,team_b,Fiera - Court 2,,True,fivb_vis,11713,1217,14,1696.2543219917006,1484.8826454901728,0.7714916644819548,1671.566588728278,1509.5703787535954,134,-2,1.0,0.2,-1.6,0.5,-0.1,16,-3,1.0,0.2,-1.0,0.4,-0.2,1,1.0,3.0,1.0,3.0,0.11290322580645161,211.37167650152787,118,1,0.0,0.0,-0.6000000000000001,0.09999999999999998,0.1
fivb_vis:11714,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,ARG,CAN,55,75,0,3,team_b,Fiera - Court 1,,True,fivb_vis,11714,1217,15,1694.8163769885496,1685.9385304727423,0.512773468213759,1678.4076260057093,1702.3472814555826,142,-1,1.0,0.6,0.6,0.4,-0.2,147,-1,1.0,0.6,0.6,0.5,-0.2,5,0.4,3.0,1.0,3.0,0.12096774193548387,8.877846515807278,-5,0,0.0,0.0,0.0,-0.09999999999999998,0.0
fivb_vis:11715,2021-05-29,men,Volleyball Nations League,VNL_MEN,other,USA,BRA,64,75,0,3,team_b,Fiera - Court 2,,True,fivb_vis,11715,1217,16,1872.142917458636,1991.4408838283816,0.3347599383508204,1861.4305994314097,2002.153201855608,185,5,1.0,1.0,2.4,0.9,1.9,159,17,1.0,1.0,2.4,1.0,2.5,12,0.5,3.0,1.0,3.0,0.12903225806451613,-119.29796636974561,26,-12,0.0,0.0,0.0,-0.09999999999999998,-0.6000000000000001
fivb_vis:11716,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,AUS,FRA,88,98,1,3,team_b,Fiera - Court 1,,True,fivb_vis,11716,1217,17,1499.200265825482,1813.7943920895473,0.14052342568612058,1494.703516203526,1818.291141711503,127,-3,1.0,0.2,-1.8,0.1,-2.2,97,2,1.0,0.6,0.4,0.7,1.1,5,0.0,3.0,1.0,3.0,0.13709677419354838,-314.5941262640654,30,-5,0.0,-0.39999999999999997,-2.2,-0.6,-3.3000000000000003
fivb_vis:11717,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,NLD,IRN,69,80,0,3,team_b,Fiera - Court 2,,True,fivb_vis,11717,1217,18,1582.6271839522383,1672.8428937812268,0.37301046566367335,1570.6908490510007,1684.7792286824645,20,-3,1.0,0.4,0.2,0.5,0.2,147,-5,1.0,0.0,-2.2,0.3,-0.9,0,,3.0,1.0,3.0,0.14516129032258066,-90.21570982898857,-127,2,0.0,0.4,2.4000000000000004,0.2,1.1
fivb_vis:11718,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,DEU,BGR,111,110,3,2,team_a,Fiera - Court 1,,True,fivb_vis,11718,1217,19,1557.3308984698053,1637.1735413283593,0.3870780625354239,1576.9444004686718,1617.5600393294928,88,-1,1.0,0.4,0.2,0.2,-0.6,104,1,1.0,0.8,1.8,0.7,0.8,6,0.3333333333333333,3.0,1.0,3.0,0.1532258064516129,-79.84264285855397,-16,-2,0.0,-0.4,-1.6,-0.49999999999999994,-1.4
fivb_vis:11719,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,RUS,JPN,114,115,2,3,team_b,Fiera - Court 2,,True,fivb_vis,11719,1217,20,1828.9693010203175,1722.5793915631953,0.648494815629271,1808.2174669201809,1743.331225663332,153,3,1.0,0.6,0.4,0.5,-0.1,138,3,1.0,0.8,1.0,0.8,1.0,8,0.875,3.0,1.0,3.0,0.16129032258064516,106.38990945712226,15,0,0.0,-0.20000000000000007,-0.6,-0.30000000000000004,-1.1
fivb_vis:11720,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,USA,ARG,98,80,3,1,team_a,Fiera - Court 1,,True,fivb_vis,11720,1217,21,1861.4305994314097,1678.4076260057093,0.7414588749576825,1869.703915432764,1670.134310004355,186,-1,1.0,0.8,1.6,0.8,1.4,143,-2,1.0,0.6,0.2,0.4,-0.4,9,0.6666666666666666,3.0,1.0,3.0,0.1693548387096774,183.02297342570046,43,1,0.0,0.20000000000000007,1.4000000000000001,0.4,1.7999999999999998
fivb_vis:11721,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,CAN,BRA,87,99,1,3,team_b,Fiera - Court 2,,True,fivb_vis,11721,1217,22,1702.3472814555826,2002.153201855608,0.15112282257700801,1697.5113511331183,2006.9891321780722,148,1,1.0,0.8,1.4,0.5,0.0,160,18,1.0,1.0,2.4,1.0,2.6,7,0.14285714285714285,3.0,1.0,3.0,0.1774193548387097,-299.80592040002534,-12,-17,0.0,-0.19999999999999996,-1.0,-0.5,-2.6
fivb_vis:11722,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,POL,SVN,89,98,1,3,team_b,Fiera - Court 1,,True,fivb_vis,11722,1217,23,1924.6457053166396,1509.5703787535954,0.9160127781846538,1895.3332964147307,1538.8827876555042,148,4,1.0,0.8,2.0,0.9,2.3,17,1,1.0,0.4,0.0,0.5,0.2,1,1.0,3.0,1.0,3.0,0.18548387096774194,415.0753265630442,131,3,0.0,0.4,2.0,0.4,2.0999999999999996
fivb_vis:11723,2021-05-30,men,Volleyball Nations League,VNL_MEN,other,SRB,ITA,97,88,3,1,team_a,Fiera - Court 2,,True,fivb_vis,11723,1217,24,1678.1543269093706,1671.566588728278,0.5094793813482332,1693.850986706227,1655.8699289314216,100,-1,1.0,0.4,-0.2,0.4,-0.5,135,-3,1.0,0.2,-1.8,0.4,-0.5,6,0.5,3.0,1.0,3.0,0.1935483870967742,6.587738181092618,-35,2,0.0,0.2,1.6,0.0,0.0
fivb_vis:11724,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,DEU,ARG,105,105,2,3,team_b,Fiera - Court 1,,True,fivb_vis,11724,1217,25,1576.9444004686718,1670.134310004355,0.3690151293585083,1565.1359163291995,1681.9427941438273,89,1,4.0,0.4,0.0,0.3,-0.3,144,-3,4.0,0.4,-0.6,0.4,-0.4,2,0.5,3.0,1.0,3.0,0.20161290322580644,-93.18990953568323,-55,4,0.0,0.0,0.6,-0.10000000000000003,0.10000000000000003
fivb_vis:11725,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,IRN,CAN,97,91,3,1,team_a,Fiera - Court 2,,True,fivb_vis,11725,1217,26,1684.7792286824645,1697.5113511331183,0.4816852006589918,1701.3653022613767,1680.925277554206,148,1,4.0,0.2,-1.2,0.3,-0.8,149,-1,4.0,0.6,0.4,0.5,0.1,6,0.5,3.0,1.0,3.0,0.20967741935483872,-12.732122450653833,-1,2,0.0,-0.39999999999999997,-1.6,-0.2,-0.9
fivb_vis:11726,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,JPN,SRB,83,93,1,3,team_b,Fiera - Court 1,,True,fivb_vis,11726,1217,27,1743.331225663332,1693.850986706227,0.5707302449859226,1725.0678578237823,1712.1143545457767,139,4,4.0,0.8,0.8,0.9,1.4,101,1,4.0,0.6,0.6,0.4,-0.4,4,0.25,3.0,1.0,3.0,0.21774193548387097,49.4802389571048,38,3,0.0,0.20000000000000007,0.20000000000000007,0.5,1.7999999999999998
fivb_vis:11727,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,BRA,FRA,83,94,0,3,team_b,Fiera - Court 2,,True,fivb_vis,11727,1217,28,2006.9891321780722,1818.291141711503,0.7476716979891744,1983.0636378424185,1842.2166360471567,161,19,4.0,1.0,2.6,1.0,2.5,98,3,4.0,0.6,0.2,0.7,1.0,7,0.5714285714285714,3.0,1.0,3.0,0.22580645161290322,188.69799046656908,63,16,0.0,0.4,2.4,0.30000000000000004,1.5
fivb_vis:11728,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,NLD,SVN,51,75,0,3,team_b,Fiera - Court 1,,True,fivb_vis,11728,1217,29,1570.6908490510007,1538.8827876555042,0.5456480170668335,1553.230112504862,1556.3435242016428,21,-4,4.0,0.2,-1.0,0.4,-0.3,18,2,4.0,0.4,-0.2,0.5,0.2,0,,3.0,1.0,3.0,0.23387096774193547,31.808061395496452,3,-6,0.0,-0.2,-0.8,-0.09999999999999998,-0.5
fivb_vis:11729,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,AUS,POL,38,75,0,3,team_b,Fiera - Court 2,,True,fivb_vis,11729,1217,30,1494.703516203526,1895.3332964147307,0.09060992283470912,1491.8039986728154,1898.2328139454414,128,-4,4.0,0.2,-1.6,0.1,-2.2,149,-1,4.0,0.8,1.8,0.8,1.9,7,0.14285714285714285,3.0,1.0,3.0,0.24193548387096775,-400.62978021120466,-21,-3,0.0,-0.6000000000000001,-3.4000000000000004,-0.7000000000000001,-4.1
fivb_vis:11730,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,ITA,BGR,108,94,3,2,team_a,Fiera - Court 1,,True,fivb_vis,11730,1217,31,1655.8699289314216,1617.5600393294928,0.554910005496056,1670.1128087555478,1603.3171595053666,136,-4,4.0,0.2,-2.0,0.3,-1.0,105,-1,4.0,0.6,1.0,0.6,0.6,6,0.6666666666666666,3.0,1.0,3.0,0.25,38.30988960192872,31,-3,0.0,-0.39999999999999997,-3.0,-0.3,-1.6
fivb_vis:11731,2021-06-03,men,Volleyball Nations League,VNL_MEN,other,RUS,USA,92,85,3,1,team_a,Fiera - Court 2,,True,fivb_vis,11731,1217,32,1808.2174669201809,1869.703915432764,0.41242623030521475,1827.019827550414,1850.9015548025309,154,-1,4.0,0.6,0.6,0.5,0.1,187,1,4.0,0.8,1.4,0.8,1.3,15,0.5333333333333333,3.0,1.0,3.0,0.25806451612903225,-61.48644851258314,-33,-2,0.0,-0.20000000000000007,-0.7999999999999999,-0.30000000000000004,-1.2
fivb_vis:11732,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,ARG,SVN,59,75,0,3,team_b,Fiera - Court 1,,True,fivb_vis,11732,1217,33,1681.9427941438273,1556.3435242016428,0.6732689486183698,1660.3981877880394,1577.8881305574307,145,1,1.0,0.4,-0.8,0.5,-0.1,19,3,1.0,0.6,1.0,0.5,0.3,1,1.0,3.0,1.0,3.0,0.2661290322580645,125.59926994218449,126,-2,0.0,-0.19999999999999996,-1.8,0.0,-0.4
fivb_vis:11733,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,NLD,DEU,111,101,3,2,team_a,Fiera - Court 2,,True,fivb_vis,11733,1217,34,1553.230112504862,1565.1359163291995,0.4828728744416646,1569.7781805227287,1548.587848311333,22,-5,1.0,0.0,-2.0,0.4,-0.3,90,-1,1.0,0.4,0.2,0.3,-0.3,0,,3.0,1.0,3.0,0.27419354838709675,-11.905803824337454,-68,-4,0.0,-0.4,-2.2,0.10000000000000003,0.0
fivb_vis:11734,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,BRA,JPN,75,56,3,0,team_a,Fiera - Court 1,,True,fivb_vis,11734,1217,35,1983.0636378424185,1725.0678578237823,0.8153481579912482,1988.9724967866987,1719.1589988795022,162,-1,1.0,0.8,1.6,0.9,2.0,140,-1,1.0,0.8,0.8,0.8,1.0,6,1.0,3.0,1.0,3.0,0.28225806451612906,257.9957800186362,22,0,0.0,0.0,0.8,0.09999999999999998,1.0
fivb_vis:11735,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,SRB,FRA,111,105,3,2,team_a,Fiera - Court 2,,True,fivb_vis,11735,1217,36,1712.1143545457767,1842.2166360471567,0.32105472532822066,1733.8406033352737,1820.4903872576597,102,2,1.0,0.8,1.4,0.4,-0.4,99,4,1.0,0.8,1.2,0.7,1.0,5,0.2,3.0,1.0,3.0,0.2903225806451613,-130.10228150138005,3,-2,0.0,0.0,0.19999999999999996,-0.29999999999999993,-1.4
fivb_vis:11736,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,IRN,ITA,101,98,3,1,team_a,Fiera - Court 1,,True,fivb_vis,11736,1217,37,1701.3653022613767,1670.1128087555478,0.5448550395408509,1715.9299409960695,1655.548170020855,149,2,1.0,0.4,-0.6,0.4,-0.4,137,1,1.0,0.2,-2.0,0.4,-0.6,10,0.2,3.0,1.0,3.0,0.29838709677419356,31.252493505828852,12,1,0.0,0.2,1.4,0.0,0.19999999999999996
fivb_vis:11737,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,POL,USA,78,60,3,0,team_a,Fiera - Court 2,,True,fivb_vis,11737,1217,38,1898.2328139454414,1850.9015548025309,0.5676968858641158,1912.0665135977897,1837.0678551501826,150,1,1.0,0.8,1.8,0.8,1.9,188,-1,1.0,0.6,0.4,0.7,0.8,9,0.4444444444444444,3.0,1.0,3.0,0.3064516129032258,47.33125914291054,-38,2,0.0,0.20000000000000007,1.4,0.10000000000000009,1.0999999999999999
fivb_vis:11738,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,RUS,AUS,76,64,3,0,team_a,Fiera - Court 1,,True,fivb_vis,11738,1217,39,1827.019827550414,1491.8039986728154,0.8732114973006128,1831.0770596367943,1487.7467665864351,155,1,1.0,0.8,1.6,0.5,0.1,129,-5,1.0,0.0,-2.8,0.1,-2.3,7,0.8571428571428571,3.0,1.0,3.0,0.31451612903225806,335.2158288775986,26,6,0.0,0.8,4.4,0.4,2.4
fivb_vis:11739,2021-06-04,men,Volleyball Nations League,VNL_MEN,other,CAN,BGR,78,65,3,0,team_a,Fiera - Court 2,,True,fivb_vis,11739,1217,40,1680.925277554206,1603.3171595053666,0.6098658211330718,1693.4095712779479,1590.8328657816248,150,-2,1.0,0.4,-0.2,0.5,0.0,106,-2,1.0,0.4,0.2,0.5,0.3,4,0.5,3.0,1.0,3.0,0.3225806451612903,77.60811804883951,44,0,0.0,0.0,-0.4,0.0,-0.3
fivb_vis:11740,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,NLD,ARG,62,75,0,3,team_b,Fiera - Court 1,,True,fivb_vis,11740,1217,41,1569.7781805227287,1660.3981877880394,0.37246632715407485,1557.8592580537984,1672.3171102569697,23,1,1.0,0.2,-1.6,0.4,-0.4,146,-1,1.0,0.2,-2.0,0.5,-0.1,0,,3.0,1.0,3.0,0.33064516129032256,-90.62000726531073,-123,2,0.0,0.0,0.3999999999999999,-0.09999999999999998,-0.30000000000000004
fivb_vis:11741,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,SVN,DEU,86,94,1,3,team_b,Fiera - Court 2,,True,fivb_vis,11741,1217,42,1577.8881305574307,1548.587848311333,0.5420668158052225,1560.5419924516636,1565.9339864171,20,4,1.0,0.8,1.8,0.5,0.5,91,-2,1.0,0.4,0.2,0.3,-0.2,0,,3.0,1.0,3.0,0.3387096774193548,29.300282246097822,-71,6,0.0,0.4,1.6,0.2,0.7
fivb_vis:11742,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,FRA,JPN,110,105,3,2,team_a,Fiera - Court 1,,True,fivb_vis,11742,1217,43,1820.4903872576597,1719.1589988795022,0.6418287640811222,1831.9518668070637,1707.6975193300982,100,-1,1.0,0.8,1.6,0.6,0.6,141,-2,1.0,0.6,0.0,0.7,0.4,5,0.8,3.0,1.0,3.0,0.3467741935483871,101.3313883781575,-41,1,0.0,0.20000000000000007,1.6,-0.09999999999999998,0.19999999999999996
fivb_vis:11743,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,BRA,SRB,98,85,3,1,team_a,Fiera - Court 2,,True,fivb_vis,11743,1217,44,1988.9724967866987,1733.8406033352737,0.8128532068004306,1994.9611941690848,1727.8519059528876,163,1,1.0,0.8,1.6,0.9,2.0,103,3,1.0,0.8,1.0,0.5,0.0,8,0.625,3.0,1.0,3.0,0.3548387096774194,255.13189345142496,60,-2,0.0,0.0,0.6000000000000001,0.4,2.0
fivb_vis:11744,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,RUS,POL,77,96,1,3,team_b,Fiera - Court 1,,True,fivb_vis,11744,1217,45,1831.0770596367943,1912.0665135977897,0.385513020147118,1818.7406429920866,1924.4029302424974,156,2,1.0,0.8,1.6,0.6,0.6,151,2,1.0,0.8,1.8,0.8,2.0,12,0.5,3.0,1.0,3.0,0.3629032258064516,-80.98945396099543,5,0,0.0,0.0,-0.19999999999999996,-0.20000000000000007,-1.4
fivb_vis:11745,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,USA,AUS,75,60,3,0,team_a,Fiera - Court 2,,True,fivb_vis,11745,1217,46,1837.0678551501826,1487.7467665864351,0.881931958570713,1840.8460324759199,1483.9685892606979,189,-2,1.0,0.4,-0.6,0.6,0.3,130,-6,1.0,0.0,-2.8,0.1,-2.3,7,1.0,3.0,1.0,3.0,0.3709677419354839,349.3210885637475,59,4,0.0,0.4,2.1999999999999997,0.5,2.5999999999999996
fivb_vis:11746,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,BGR,IRN,73,83,0,3,team_b,Fiera - Court 1,,True,fivb_vis,11746,1217,47,1590.8328657816248,1715.9299409960695,0.32736729601263415,1580.3571123092206,1726.4056944684737,107,-3,1.0,0.2,-1.0,0.5,0.3,150,3,1.0,0.6,0.4,0.5,0.0,5,0.4,3.0,1.0,3.0,0.3790322580645161,-125.09707521444466,-43,-6,0.0,-0.39999999999999997,-1.4,0.0,0.3
fivb_vis:11747,2021-06-05,men,Volleyball Nations League,VNL_MEN,other,CAN,ITA,104,112,2,3,team_b,Fiera - Court 2,,True,fivb_vis,11747,1217,48,1693.4095712779479,1655.548170020855,0.5542722729591597,1675.6728585432547,1673.284882755548,151,1,1.0,0.4,-0.2,0.5,0.2,138,-1,1.0,0.2,-1.8,0.3,-1.1,5,0.8,3.0,1.0,3.0,0.3870967741935484,37.86140125709289,13,2,0.0,0.2,1.6,0.2,1.3
fivb_vis:11748,2021-06-09,men,Volleyball Nations League,VNL_MEN,other,SRB,DEU,94,80,3,1,team_a,Fiera - Court 1,,True,fivb_vis,11748,1217,49,1727.8519059528876,1565.9339864171,0.7174959607991426,1736.892035207315,1556.8938571626725,104,-1,4.0,0.6,0.2,0.5,-0.1,92,1,4.0,0.4,0.0,0.4,0.1,5,0.6,3.0,1.0,3.0,0.3951612903225806,161.91791953578763,12,-2,0.0,0.19999999999999996,0.2,0.09999999999999998,-0.2
fivb_vis:11749,2021-06-09,men,Volleyball Nations League,VNL_MEN,other,JPN,AUS,100,93,3,1,team_a,Fiera - Court 2,,True,fivb_vis,11749,1217,50,1707.6975193300982,1483.9685892606979,0.7837893693250081,1714.616259511698,1477.049849079098,142,-3,4.0,0.4,-0.8,0.6,0.1,131,-7,4.0,0.0,-2.8,0.1,-2.3,9,0.6666666666666666,3.0,1.0,3.0,0.4032258064516129,223.72893006940035,11,4,0.0,0.4,1.9999999999999998,0.5,2.4
